system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EndDate,PointIndex,StartDate,VH,VV,angle,coordinates,elevation,fc,landcover,ssm,.geo
00000000000000000042_101,1197.894814,16.37559583,2794.522467,1754.005418,965.378429,911.456688,901.0167573,1160.681964,1802.75014,2096.563803,2099.10663,2377.814049,943.3624461,2021-10-17T00:00:00,101,2021-10-07T00:00:00,-21.6223052,-13.40912064,36.14339622,"[-98.6136, 30.430599999999995]",2,21.25704322,52,13.77586937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_102,1617.787272,13.16456883,3037.390535,1725.447428,1291.14543,1130.153065,1039.127389,1231.133469,1987.464403,2431.07752,2318.950562,2771.962597,382.5865422,2021-10-27T00:00:00,102,2021-10-17T00:00:00,-20.30796614,-12.71454805,36.14053721,"[-98.6136, 30.430599999999995]",2,21.25704322,52,12.34254932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_103,1226.584043,11.14316879,2865.971682,1755.353008,985.1248597,919.0409605,909.3748688,1175.062862,1892.984997,2240.387508,2233.683301,2560.573971,789.5198041,2021-11-06T00:00:00,103,2021-10-27T00:00:00,,,,"[-98.6136, 30.430599999999995]",2,21.25704322,52,14.51070118,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_104,1467.321968,12.92868977,2944.96221,1708.519089,1169.710549,1049.235061,985.4138278,1274.414264,2110.024933,2502.819297,2447.126527,2844.55859,697.2753001,2021-11-16T00:00:00,104,2021-11-06T00:00:00,,,,"[-98.6136, 30.430599999999995]",2,21.25704322,52,13.01900101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_105,1355.209493,25.19822185,2713.245116,1595.897635,1093.555489,990.1542015,937.8104689,1203.248333,1977.058408,2354.908729,2306.430503,2690.298538,592.1211983,2021-11-26T00:00:00,105,2021-11-16T00:00:00,-20.42012185,-12.78264344,36.13686776,"[-98.6136, 30.430599999999995]",2,21.25704322,52,10.29588985,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_106,1409.794726,52.02475944,2800.483651,1807.707686,1242.647972,1083.789938,1044.246519,1331.378422,2068.633717,2394.896439,2439.377029,2713.898852,1064.166551,2021-12-06T00:00:00,106,2021-11-26T00:00:00,-19.64578442,-13.05975242,36.13994181,"[-98.6136, 30.430599999999995]",2,21.25704322,52,9.202137947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_107,1403.739635,10.05729487,2743.427591,1659.603778,1120.098379,987.3598009,972.136009,1147.796222,1695.616364,2036.126855,1961.019776,2342.193556,445.7939719,2021-12-16T00:00:00,107,2021-12-06T00:00:00,-21.61511496,-14.59092517,36.1420933,"[-98.6136, 30.430599999999995]",2,21.25704322,52,7.818217754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_108,1332.417083,16.18581483,2942.301233,1853.538672,1085.362958,975.2903686,1049.324525,1245.65261,1733.368958,2025.885207,2000.496112,2339.421626,607.7153104,2021-12-26T00:00:00,108,2021-12-16T00:00:00,-21.62701946,-13.67870007,36.13479196,"[-98.6136, 30.430599999999995]",2,21.25704322,52,8.551576614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,1382.242969,33.15832534,3011.267658,2061.671041,1218.846372,1140.969775,1282.500391,1456.943491,1672.24002,1851.213732,1965.345549,2177.231673,1215.523352,2019-01-11T00:00:00,0,2019-01-01T00:00:00,-23.01896756,-14.06274552,39.49007426,"[-98.9498, 30.1658]",1,23.6689771,52,22.239645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,1402.350043,15.74889494,3114.671037,2157.922518,1247.052596,1161.479679,1299.479969,1461.560334,1672.182616,1853.745497,1912.982122,2146.829038,977.0601018,2019-01-21T00:00:00,1,2019-01-11T00:00:00,-24.84249843,-14.60678509,39.49221906,"[-98.9498, 30.1658]",1,23.6689771,52,19.41443443,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,,,,,,,,,,,,,,2019-01-31T00:00:00,2,2019-01-21T00:00:00,-23.73652292,-15.31854341,45.24501781,"[-98.9498, 30.1658]",1,23.6689771,52,17.01439285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,,,,,,,,,,,,,,2019-02-10T00:00:00,3,2019-01-31T00:00:00,-23.11484417,-14.02936952,39.48703395,"[-98.9498, 30.1658]",1,23.6689771,52,15.72843456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,1340.570827,103.0478925,2533.026247,1757.688068,1204.891032,1111.441696,1173.168871,1274.73978,1453.310369,1614.911507,1660.573853,1861.88367,619.4989002,2019-02-20T00:00:00,4,2019-02-10T00:00:00,-23.82643816,-14.80785235,45.24162356,"[-98.9498, 30.1658]",1,23.6689771,52,14.74081516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,1414.667723,44.55463915,3488.137109,2570.687526,1304.589797,1269.827607,1402.285015,1582.01368,1818.10432,1994.544992,2104.399738,2314.169312,1327.122701,2019-03-02T00:00:00,5,2019-02-20T00:00:00,-23.93710767,-14.2883149,33.74598936,"[-98.9498, 30.1658]",1,23.6689771,52,12.2929306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_6,1445.295055,29.18794051,3388.635293,2435.35159,1329.292481,1292.905017,1388.436867,1543.526301,1804.527316,1994.794476,2066.802396,2324.477756,952.5855572,2019-03-12T00:00:00,6,2019-03-02T00:00:00,-23.63983905,-14.86940801,39.49599086,"[-98.9498, 30.1658]",1,23.6689771,52,10.53572273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_7,2368.956005,42.97232694,3151.258618,2094.73806,1786.536621,1630.764004,1639.974437,1841.508426,2179.646837,2411.590018,2425.894943,2705.177624,1378.787773,2019-03-22T00:00:00,7,2019-03-12T00:00:00,-22.28510372,-14.68823502,39.49384412,"[-98.9498, 30.1658]",1,23.6689771,52,10.134552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_8,1422.992532,17.12116832,3565.819217,2540.289582,1335.121446,1325.173118,1410.101321,1608.524073,1963.540051,2183.113386,2244.841622,2521.254579,941.1237164,2019-04-01T00:00:00,8,2019-03-22T00:00:00,-25.27737076,-15.80499892,45.24665133,"[-98.9498, 30.1658]",1,23.6689771,52,5.95884037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_9,1384.343868,15.78047722,3529.910049,2466.977771,1305.270226,1331.008327,1366.608252,1629.434268,2120.814105,2355.532504,2391.558904,2673.845298,1103.293889,2019-04-11T00:00:00,9,2019-04-01T00:00:00,-22.13520157,-16.00812562,39.49496183,"[-98.9498, 30.1658]",1,23.6689771,52,5.954526424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_10,1369.524313,27.40504619,3349.232587,2328.469892,1287.293225,1301.603654,1320.998621,1602.050047,2116.286933,2357.766495,2405.38462,2674.88199,1120.026078,2019-04-21T00:00:00,10,2019-04-11T00:00:00,-24.05935116,-14.78726814,39.49622176,"[-98.9498, 30.1658]",1,23.6689771,52,6.080349922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_11,1295.471472,14.87128983,3035.829293,1941.632333,1174.975765,1193.385558,1183.70011,1492.022543,2051.747069,2307.676943,2360.335847,2640.053393,1071.953597,2019-05-01T00:00:00,11,2019-04-21T00:00:00,-20.92370164,-14.68818984,33.75213959,"[-98.9498, 30.1658]",1,23.6689771,52,11.78595257,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_12,1905,16,3198.993383,1983.172316,1521.516678,1549.665699,1521.685821,1782.11965,2576.473802,2981.255166,2841.321337,3289.798042,866.5,2019-05-11T00:00:00,12,2019-05-01T00:00:00,-22.23902908,-15.57860577,39.49332438,"[-98.9498, 30.1658]",1,23.6689771,52,18.99888611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_13,1510.479828,13.46940128,3050.144931,1770.451293,1333.654637,1324.87607,1268.549259,1579.248503,2279.844233,2665.671506,2609.898761,3054.009266,617.8056199,2019-05-21T00:00:00,13,2019-05-11T00:00:00,-22.02794461,-14.29959417,39.49346934,"[-98.9498, 30.1658]",1,23.6689771,52,15.42842674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_14,,,,,,,,,,,,,,2019-05-31T00:00:00,14,2019-05-21T00:00:00,,,,"[-98.9498, 30.1658]",1,23.6689771,52,11.5888834,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_15,1407.02399,17.21952278,3412.734327,2161.715516,1308.584802,1352.703718,1342.431958,1618.959209,2290.626176,2646.445619,2566.916372,3034.150114,554.5685683,2019-06-10T00:00:00,15,2019-05-31T00:00:00,-22.31915175,-15.10251692,39.49176238,"[-98.9498, 30.1658]",1,23.6689771,52,8.676389694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_16,1385.113602,19.34446203,3325.134387,2086.73616,1276.458365,1326.59495,1302.270971,1586.297447,2281.804422,2648.971229,2581.730871,3036.217894,601.0227744,2019-06-20T00:00:00,16,2019-06-10T00:00:00,-20.91085205,-13.58090289,39.10818741,"[-98.9498, 30.1658]",1,23.6689771,52,11.83560371,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_17,1403.054046,13.34823295,3364.932781,2150.60688,1308.216845,1352.377403,1328.964709,1631.002231,2347.797966,2703.747828,2639.369669,3087.142141,657.7635588,2019-06-30T00:00:00,17,2019-06-20T00:00:00,-20.72249771,-12.77644379,40.37907061,"[-98.9498, 30.1658]",1,23.6689771,52,8.920336723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_18,,,,,,,,,,,,,,2019-07-10T00:00:00,18,2019-06-30T00:00:00,-23.45216859,-15.75104166,39.49070654,"[-98.9498, 30.1658]",1,23.6689771,52,6.74377346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_19,1518.043166,14.04462276,2628.153372,1633.611316,1332.844263,1289.06238,1253.666764,1450.455648,1969.8875,2278.167682,2204.319682,2555.011302,552.2799553,2019-07-20T00:00:00,19,2019-07-10T00:00:00,-22.02074044,-15.9087762,39.49131308,"[-98.9498, 30.1658]",1,23.6689771,52,4.341211319,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_20,1494.830953,15.64194467,3723.864847,2319.680482,1412.775093,1462.236757,1576.787874,1865.739647,2467.301886,2856.406823,2791.096227,3303.320134,658.8649354,2019-07-30T00:00:00,20,2019-07-20T00:00:00,-23.52916284,-15.39503853,45.24762706,"[-98.9498, 30.1658]",1,23.6689771,52,2.244999886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_21,1486.091996,42.06714246,3662.959889,2275.335794,1406.673689,1437.38551,1567.561317,1796.622307,2324.90725,2732.456667,2652.963793,3185.980617,525.9611438,2019-08-09T00:00:00,21,2019-07-30T00:00:00,-20.5831833,-14.14888645,39.49211333,"[-98.9498, 30.1658]",1,23.6689771,52,1.930683136,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_22,1438.001829,18.37128983,3741.439058,2384.978684,1377.206684,1416.714331,1572.311916,1807.700184,2277.851215,2640.984951,2599.23269,3082.201854,574.7149791,2019-08-19T00:00:00,22,2019-08-09T00:00:00,-23.03994755,-15.12877283,39.4946166,"[-98.9498, 30.1658]",1,23.6689771,52,1.889927626,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_23,1583.730967,33.23657359,2225.333376,1356.003347,1271.593663,1183.904505,1184.904197,1335.043762,1749.15946,2010.17753,1766.183692,2275.051008,534.3444709,2019-08-29T00:00:00,23,2019-08-19T00:00:00,-23.99265661,-14.95198447,33.75010923,"[-98.9498, 30.1658]",1,23.6689771,52,2.276910543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_24,1640.044079,15.73847156,3832.766645,2397.565362,1487.372066,1467.396674,1545.794435,1770.619008,2274.509489,2647.572876,2607.982048,3074.342283,604.2813674,2019-09-08T00:00:00,24,2019-08-29T00:00:00,-24.19304102,-16.20097915,39.49221524,"[-98.9498, 30.1658]",1,23.6689771,52,1.840999961,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_25,1450.347334,14.56021389,3891.790642,2463.562001,1411.189251,1431.59645,1595.390635,1792.087722,2215.809388,2556.080129,2493.704114,3003.094696,470.8178729,2019-09-18T00:00:00,25,2019-09-08T00:00:00,-22.42139229,-15.27573267,39.4931718,"[-98.9498, 30.1658]",1,23.6689771,52,1.751724243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_26,1516.049145,13.44766513,3858.863127,2359.849861,1428.986458,1432.166694,1578.675379,1770.332908,2202.360563,2581.763999,2513.077565,3031.755285,440.9877274,2019-09-28T00:00:00,26,2019-09-18T00:00:00,-21.81694133,-16.14018791,45.24886302,"[-98.9498, 30.1658]",1,23.6689771,52,1.751724243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_27,1454.443047,14.21952278,3411.686618,2141.925487,1324.515318,1278.549711,1393.137727,1568.838946,1926.781834,2219.257556,2160.53252,2588.358587,426.6668134,2019-10-08T00:00:00,27,2019-09-28T00:00:00,-21.66093605,-15.34341908,39.4969798,"[-98.9498, 30.1658]",1,23.6689771,52,2.070438623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_28,1408.676016,19.9463444,3473.129866,2326.072833,1308.891428,1270.308301,1404.985485,1639.909669,1979.928442,2229.892326,2275.07333,2572.465089,962.854888,2019-10-18T00:00:00,28,2019-10-08T00:00:00,-22.74012128,-15.56432239,39.48779307,"[-98.9498, 30.1658]",1,23.6689771,52,4.481164455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_29,1360.338342,21.40881712,3272.308085,2180.23788,1249.207367,1218.837322,1347.473741,1607.939228,1936.123173,2167.883722,2266.651797,2519.617456,1239.984908,2019-10-28T00:00:00,29,2019-10-18T00:00:00,-21.66070146,-15.61433349,33.7403932,"[-98.9498, 30.1658]",1,23.6689771,52,10.32321262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_30,1616.891659,58.58499486,2566.611641,1761.751045,1421.668521,1307.209182,1365.790736,1538.75512,1868.317255,2087.796105,2071.590916,2347.877011,829.0577434,2019-11-07T00:00:00,30,2019-10-28T00:00:00,-24.81774718,-15.39123481,39.49014005,"[-98.9498, 30.1658]",1,23.6689771,52,11.35736752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_31,,,,,,,,,,,,,,2019-11-17T00:00:00,31,2019-11-07T00:00:00,-23.12148667,-15.1936436,39.49532422,"[-98.9498, 30.1658]",1,23.6689771,52,13.29706669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_32,,,,,,,,,,,,,,2019-11-27T00:00:00,32,2019-11-17T00:00:00,-22.80306347,-15.84126092,45.24567012,"[-98.9498, 30.1658]",1,23.6689771,52,10.8162365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_33,1408.977431,20.21054739,3229.844352,2273.73253,1267.00661,1164.328403,1302.721079,1462.158189,1652.45862,1825.042884,1904.818242,2126.424005,1000.209209,2019-12-07T00:00:00,33,2019-11-27T00:00:00,-23.32493606,-15.63672046,39.49140178,"[-98.9498, 30.1658]",1,23.6689771,52,9.626485825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_34,1409.788629,21.57407102,2979.702844,2033.684819,1236.440094,1119.792855,1254.635583,1415.013917,1609.546784,1782.640137,1877.122878,2091.433631,1014.221377,2019-12-17T00:00:00,34,2019-12-07T00:00:00,-26.5037058,-15.34614339,39.4900485,"[-98.9498, 30.1658]",1,23.6689771,52,8.298802376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_35,1433.852979,38.96284298,3077.391955,2167.026516,1268.124598,1151.905588,1292.208058,1445.140164,1629.032591,1796.9786,1895.765511,2082.134847,1175.133297,2019-12-27T00:00:00,35,2019-12-17T00:00:00,-24.76260087,-15.53709051,33.73943952,"[-98.9498, 30.1658]",1,23.6689771,52,7.44360733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_36,1459.302912,16.82588352,3326.588031,2365.898907,1318.708195,1215.9226,1376.938445,1507.919663,1686.706691,1858.577193,1919.126986,2153.936113,942.6489705,2020-01-06T00:00:00,36,2019-12-27T00:00:00,-24.56378914,-16.07608539,39.49116812,"[-98.9498, 30.1658]",1,23.6689771,52,6.858366966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_37,,,,,,,,,,,,,,2020-01-16T00:00:00,37,2020-01-06T00:00:00,-24.46405584,-15.38120293,39.49149714,"[-98.9498, 30.1658]",1,23.6689771,52,7.323453903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_38,2563.438385,38.8102232,3108.56339,2493.920295,2290.71811,2139.108505,2236.115632,2281.794411,2452.054681,2531.74539,2663.315527,2656.220802,1356.048701,2020-01-26T00:00:00,38,2020-01-16T00:00:00,-23.41039578,-14.76601461,45.24273745,"[-98.9498, 30.1658]",1,23.6689771,52,9.724392891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_39,,,,,,,,,,,,,,2020-02-05T00:00:00,39,2020-01-26T00:00:00,-22.41360893,-14.69354204,39.5189116,"[-98.9498, 30.1658]",1,23.6689771,52,10.80547333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_40,1395.432571,21.65176705,3128.981404,2194.115939,1262.661408,1178.532558,1312.779652,1474.754281,1658.898569,1828.187431,1900.330979,2104.857525,1100.171306,2020-02-15T00:00:00,40,2020-02-05T00:00:00,-22.75005557,-15.30626545,39.51085051,"[-98.9498, 30.1658]",1,23.6689771,52,14.55613708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_41,,,,,,,,,,,,,,2020-02-25T00:00:00,41,2020-02-15T00:00:00,-22.66691235,-14.77027372,33.7268458,"[-98.9498, 30.1658]",1,23.6689771,52,13.54959965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_42,1433.410705,28.82588352,3438.735982,2527.965443,1319.442869,1266.978233,1405.050267,1570.230296,1781.792877,1961.549694,2039.278065,2250.687824,1150.147982,2020-03-06T00:00:00,42,2020-02-25T00:00:00,-22.8469641,-15.75715638,39.51207121,"[-98.9498, 30.1658]",1,23.6689771,52,13.41612625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_43,,,,,,,,,,,,,,2020-03-16T00:00:00,43,2020-03-06T00:00:00,-22.21758362,-15.09378889,39.51534995,"[-98.9498, 30.1658]",1,23.6689771,52,11.7480011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_44,1359.564899,13.14520875,3264.170741,2229.365007,1253.437043,1224.298082,1266.971253,1454.060422,1807.655945,2036.204766,2023.260324,2312.862385,684.7775074,2020-03-26T00:00:00,44,2020-03-16T00:00:00,-24.16576826,-15.45005176,45.29869853,"[-98.9498, 30.1658]",1,23.6689771,52,18.2124939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_45,,,,,,,,,,,,,,2020-04-05T00:00:00,45,2020-03-26T00:00:00,-22.96815125,-15.55456058,39.514031,"[-98.9498, 30.1658]",1,23.6689771,52,17.20845032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_46,,,,,,,,,,,,,,2020-04-15T00:00:00,46,2020-04-05T00:00:00,-22.27165934,-15.78566525,39.51247939,"[-98.9498, 30.1658]",1,23.6689771,52,17.54440689,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_47,1350.460768,15.68515314,3347.169711,2285.912817,1261.664065,1273.695692,1270.981391,1546.877747,2118.072168,2386.896345,2389.165179,2690.080339,913.8576988,2020-04-25T00:00:00,47,2020-04-15T00:00:00,-21.66518867,-15.85843276,33.730218,"[-98.9498, 30.1658]",1,23.6689771,52,11.97918224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_48,1450.964748,78.31824752,3352.556027,2241.839873,1346.487902,1356.995295,1366.650052,1628.719982,2219.945803,2512.479606,2496.298002,2831.250097,882.0308354,2020-05-05T00:00:00,48,2020-04-25T00:00:00,-22.61496384,-15.7279962,39.51573905,"[-98.9498, 30.1658]",1,23.6689771,52,7.740660191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_49,1410.207191,15.16755818,3468.546591,2288.498714,1323.89886,1344.711271,1384.756542,1665.396563,2225.57922,2526.109675,2500.731665,2866.68729,756.8553557,2020-05-15T00:00:00,49,2020-05-05T00:00:00,-23.58797833,-15.23492748,39.51209601,"[-98.9498, 30.1658]",1,23.6689771,52,5.613238811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_50,1386.453633,13.46940128,3499.299772,2348.167511,1311.505137,1355.030655,1377.295603,1640.635959,2187.880775,2494.410439,2483.673577,2852.110505,720.5838777,2020-05-25T00:00:00,50,2020-05-15T00:00:00,-22.12436668,-14.85697848,45.29635631,"[-98.9498, 30.1658]",1,23.6689771,52,8.623556137,"{""type"":""MultiPoint"",""coordinates"":[]}"
